Facility ID,Facility Name,Address Line 1,Address Line 2,City,State,ZIP,Latitude,Longitude,Total Rated Electric Generation (kW),Total Rated Heat Generation (MBtu/h),Total Rated Electrical Discharge Capacity (kW),Total Rated Electrical Storage Capacity (kWh),Total Rated Cooling Energy Discharge Capacity (ton),Total Equivalent Electrical Discharge Capacity from Cooling Sources (kW),Total Rated Cooling Energy Storage Capacity (ton-hour),Total Equivalent Electrical Storage Capacity from Cooling Sources (kWh),Total Rated Thermal Energy Discharge Capacity (MBtu/h),Total Equivalent Electrical Discharge Capacity from Thermal Sources (kW),Total Rated Thermal Energy Storage Capacity (MBtu),Total Equivalent Electrical Storage Capacity from Thermal Sources (kWh),Facility Submits Data on Electricity Imported from Utility?,Source Weather Station for Ambient Temperature Data,Metric Data Last Modified,Installed Systems,Alternate Name(s),Facility Website (external),Category,Subcategory,Floor Area (ft²),No. of Occupancy Units,Electric Utility,Gas Utility,NYISO Zone,Located in Flood Plain
363,Walmart 4570,7500 Route 209,,Napanoch,NY,12458,41.7424644,-74.372759,377.52,0,0,0,0,0,0,0,0,0,0,0,FALSE,KPOU,2/21/19 16:32,1,,http://www.walmart.com/store/4570/whats-new,Mercantile (Retail Other Than Malls),Retail Store,,,Central Hudson Gas and Electric,,G - Hudson Valley,
364,Walmart 4403,24 Quaker Ridge Blvd,,Queensbury,NY,12804,43.3198642,-73.6145985,346.32,0,0,0,0,0,0,0,0,0,0,0,FALSE,KALB,2/21/19 16:33,1,,http://www.walmart.com/store/4403/whats-new,Mercantile (Retail Other Than Malls),Retail Store,,,National Grid - Upstate NY (Niagara Mohawk),,F - Capital,
365,"General Motors GM Component Holding, LLC",1000 Lexington Ave,,Rochester,NY,14606,43.1794527,-77.6578325,465.31,0,0,0,0,0,0,0,0,0,0,0,FALSE,KROC,2/21/19 16:33,1,,http://www.gm.com/index.html,Manufacturing,Transportation Equipment,,,Rochester Gas and Electric,,B - Genessee,
366,Stewart's Shops Corporation - Halfmoon,201 Cary Rd,,Mechanicville,NY,12118,42.9156514,-73.7416622,1852.5,0,0,0,0,0,0,0,0,0,0,0,FALSE,KALB,2/21/19 16:52,2,,,Offsite Resource,Solar Farm,,,New York State Electric and Gas,,F - Capital,
367,Binghamton City School District,1123 Vestal Ave,,Binghamton,NY,13903,42.0868893,-75.9215281,372.1,0,0,0,0,0,0,0,0,0,0,0,FALSE,KBGM,2/21/19 16:33,1,,http://www.binghamtonschools.org/,Education,Elementary or Middle School,,,New York State Electric and Gas,,C - Central,
369,Monroe Cable Company,35 Commercial Ave,,Middletown,NY,10941,41.463906,-74.3538637,989.725,0,0,0,0,0,0,0,0,0,0,0,FALSE,KPOU,2/21/19 16:33,1,,http://www.monroecableusa.com/,Manufacturing,,,,Orange and Rockland Utilities,,G - Hudson Valley,
370,Avon School District,245 Clinton St,,Avon,NY,14414,42.9065339,-77.7379209,1510,0,0,0,0,0,0,0,0,0,0,0,FALSE,KROC,2/21/19 16:33,1,,,Education,,,,National Grid - Upstate NY (Niagara Mohawk),,A - West,
371,HHCSD - Buchanan Elementary School,160 Westchester Ave,,Buchanan,NY,10511,41.2604305,-73.9492454,184.14,0,0,0,0,0,0,0,0,0,0,0,FALSE,KPOU,2/21/19 16:33,1,,http://www.henhudschools.org/,Education,Elementary or Middle School,,,Consolidated Edison,,H - Millwood,
372,HHCSD - Hendrick Hudson High School,2166 Albany Post Rd,,Montrose,NY,10548,41.2545729,-73.9372356,106.92,0,0,0,0,0,0,0,0,0,0,0,FALSE,KPOU,2/21/19 16:33,1,,http://www.henhudschools.org/,Education,High School,,,Consolidated Edison,,H - Millwood,
373,"Photonics Industries, Inc.",1800 Ocean Ave,,Ronkonkoma,NY,11779,40.7910505,-73.1250872,345.96,0,0,0,0,0,0,0,0,0,0,0,FALSE,KISP,2/21/19 16:33,1,,http://photonix.com/,Manufacturing,,,,Long Island Power Authority (PSEG-LI),,K - Long Island,
374,Hotel Belleclaire,250 West 77th St,,New York,NY,10024,40.781894,-73.9825029,100,700,0,0,0,0,0,0,0,0,0,0,TRUE,KNYC,2/21/19 16:33,1,,www.hotelbelleclaire.com,Lodging,Hotel,,,Consolidated Edison,Consolidated Edison,J - New York City,
376,Tannery Road Solar,7776 Tannery Rd,,Rome,NY,13440,43.2390083,-75.5367938,2800.98,0,0,0,0,0,0,0,0,0,0,0,FALSE,KSYR,2/21/19 16:34,1,,,Offsite Resource,Solar Farm,,,National Grid - Upstate NY (Niagara Mohawk),,E - Mohawk Valley,
377,Target Monroe,128 Bailey Farm Rd,,Monroe,NY,10950,41.3169782,-74.154407,456.96,0,0,0,0,0,0,0,0,0,0,0,FALSE,KPOU,2/21/19 16:34,1,,http://www.target.com/sl/monroe/2024,Mercantile (Retail Other Than Malls),Retail Store,,,Orange and Rockland Utilities,,G - Hudson Valley,
379,Target Newburgh,50 NY-17K,,Newburgh,NY,12550,41.5059115,-74.0603743,412.35,0,0,0,0,0,0,0,0,0,0,0,FALSE,KPOU,2/21/19 16:34,1,,http://www.target.com/sl/newburgh/2076,Mercantile (Retail Other Than Malls),Retail Store,,,Central Hudson Gas and Electric,,G - Hudson Valley,
381,The Beresford,211 Central Park West ,,New York,NY,10024,40.7825056,-73.9718566,75,523,0,0,0,0,0,0,0,0,0,0,TRUE,KNYC,2/21/19 16:34,1,,,Residential,Multifamily,,,Consolidated Edison,Consolidated Edison,J - New York City,
382,The St Tropez,340 E 64th St,,New York,NY,10065,40.7628216,-73.960451,200,1400,0,0,0,0,0,0,0,0,0,0,TRUE,KNYC,2/21/19 16:34,1,,,Residential,Multifamily,,,Consolidated Edison,Consolidated Edison,J - New York City,
383,Oneida West,6575 Sutliff Rd,,Rome,NY,13492,43.1709717,-75.4166076,2593.35,0,0,0,0,0,0,0,0,0,0,0,FALSE,KSYR,2/21/19 16:34,1,,,Offsite Resource,Solar Farm,,,National Grid - Upstate NY (Niagara Mohawk),,E - Mohawk Valley,
384,Bethlehem East,253-A Bridge St,,Selkirk,NY,12158,42.5389918,-73.8264848,2445,0,0,0,0,0,0,0,0,0,0,0,FALSE,KALB,2/21/19 16:34,1,,,Offsite Resource,Solar Farm,,,National Grid - Upstate NY (Niagara Mohawk),,F - Capital,
385,Jacksonville Road Solar,7107 Jacksonville Rd,,Trumansburg,NY,14886,42.4813146,-76.6153049,858.06,0,0,0,0,0,0,0,0,0,0,0,FALSE,KITH,3/5/19 15:27,2,Renovus Solar,,Offsite Resource,Solar Farm,,,New York State Electric and Gas,,C - Central,
386,Bethlehem West,253-B Bridge St,,Selkirk,NY,12158,42.5389918,-73.8264848,1308,0,0,0,0,0,0,0,0,0,0,0,FALSE,KALB,2/21/19 16:34,1,,,Offsite Resource,Solar Farm,,,National Grid - Upstate NY (Niagara Mohawk),,F - Capital,
387,New York City School R075,445 Huguenot Ave,,Staten Island,NY,10312,40.5444165,-74.2000694,129.68,0,0,0,0,0,0,0,0,0,0,0,FALSE,KLGA,2/21/19 16:35,1,,,Education,,,,Consolidated Edison,,J - New York City,
389,"Gore Mountain Solar 2, LLC",3400B Co Rd 21,,Whitehall,NY,12887,43.5429699,-73.3274097,2804,0,0,0,0,0,0,0,0,0,0,0,FALSE,KALB,2/21/19 16:35,1,,,Offsite Resource,Solar Farm,,,National Grid - Upstate NY (Niagara Mohawk),,F - Capital,
390,"HGS Solar 1, LLC",3400A Co Rd 21,,Whitehall,NY,12887,43.5429699,-73.3274097,2525,0,0,0,0,0,0,0,0,0,0,0,FALSE,KALB,2/21/19 16:35,1,,,Offsite Resource,Solar Farm,,,National Grid - Upstate NY (Niagara Mohawk),,F - Capital,
391,"Aspden Assets, Inc.",900 Central Park Ave,,Yonkers,NY,10704,40.9328244,-73.856673,394.8,0,0,0,0,0,0,0,0,0,0,0,FALSE,KLGA,2/21/19 16:35,1,,http://www.smith-cairns.com/,Mercantile (Retail Other Than Malls),Dealership or Showroom for Vehicles or Boats,,,Consolidated Edison,,J - New York City,
392,New York City School K515,6565 Flatlands Ave,,Brooklyn,NY,11236,40.6337001,-73.9196773,590.2,0,0,0,0,0,0,0,0,0,0,0,FALSE,KLGA,2/21/19 16:35,1,,,Education,,,,Consolidated Edison,,J - New York City,
393,New York City School Q072,133-25 Guy R. Brewer Blvd,,Queens,NY,11434,40.6744691,-73.7781613,248.85,0,0,0,0,0,0,0,0,0,0,0,FALSE,KLGA,2/21/19 16:35,1,,,Education,,,,Consolidated Edison,,J - New York City,
394,New York City School Q226,121-10 Rockaway Blvd,,South Ozone Park,NY,11420,40.6750633,-73.8188804,135.85,0,0,0,0,0,0,0,0,0,0,0,FALSE,KLGA,2/21/19 16:35,1,,,Education,,,,Consolidated Edison,,J - New York City,
395,New York City School Q237,46-21 Colden St,,Queens,NY,11355,40.7494299,-73.8235987,247,0,0,0,0,0,0,0,0,0,0,0,FALSE,KLGA,2/21/19 16:35,1,,,Education,,,,Consolidated Edison,,J - New York City,
396,New York City School X184,778 Forest Ave,,Bronx,NY,10456,40.8189551,-73.9076805,248.85,0,0,0,0,0,0,0,0,0,0,0,FALSE,KLGA,2/21/19 16:35,1,,,Education,,,,Consolidated Edison,,J - New York City,
397,New York City School Q445,48-10 31st Ave,,Long Island City,NY,11103,40.7576936,-73.9125665,199.88,0,0,0,0,0,0,0,0,0,0,0,FALSE,KLGA,2/21/19 16:35,1,,,Education,,,,Consolidated Edison,,J - New York City,
398,Adelphi University,1 South Ave,,Garden City,NY,11530,40.7198865,-73.6544423,1979,0,0,0,0,0,0,0,0,0,0,0,FALSE,KLGA,2/21/19 16:35,1,,http://www.adelphi.edu/,Education,College or University,,,National Grid - Upstate NY (Niagara Mohawk),,K - Long Island,
399,Target Victor,7500 Commons Blvd,,Victor,NY,14564,43.0339343,-77.4502743,418.88,0,0,0,0,0,0,0,0,0,0,0,FALSE,KROC,2/21/19 16:36,1,,,Mercantile (Retail Other Than Malls),Retail Store,,,Rochester Gas and Electric,,B - Genessee,
401,Brooklyn Navy Yard - Building 293,63 Flushing Ave,,Brooklyn,NY,11205,40.6980603,-73.9772979,992.88,0,0,0,0,0,0,0,0,0,0,0,FALSE,KJFK,2/21/19 16:36,1,,,Manufacturing,,,,Consolidated Edison,,J - New York City,
402,Union College,807 Union St ,,Schenectady,NY,12308,42.815717,-73.930677,1804,0,0,0,0,0,0,0,0,0,0,0,TRUE,KALB,2/21/19 16:36,1,,https://www.union.edu/,Education,College or University,,,Central Hudson Gas and Electric,Central Hudson Gas and Electric,F - Capital,
403,The Westmont,730 Columbus Ave,,New York,NY,10025,40.792617,-73.968072,75,523,0,0,0,0,0,0,0,0,0,0,TRUE,KLGA,2/21/19 16:36,1,,http://www.equityapartments.com/new-york-city/upper-west-side/the-westmont-apartments,Residential,Multifamily,,,Consolidated Edison,Consolidated Edison,J - New York City,
404,Oakwood Friends School,22 Spackenkill Rd,,Poughkeepsie,NY,12601,41.655693,-73.9291817,591.5,0,0,0,0,0,0,0,0,0,0,0,FALSE,KPOU,2/21/19 16:36,1,,http://www.oakwoodfriends.org/,Education,,,,Central Hudson Gas and Electric,,G - Hudson Valley,
405,Parc East Tower,240 E 27th St,,New York City,NY,10016,40.7403482,-73.979502,75,523,0,0,0,0,0,0,0,0,0,0,TRUE,KNYC,2/21/19 16:36,1,Parc East Apartments,http://www.equityapartments.com/new-york-city/gramercy-park-murray-hill/parc-east-apartments,Residential,Multifamily,,,Consolidated Edison,Consolidated Edison,J - New York City,
406,Walmart 1831,8770 Dell Center Dr,,Clay,NY,13041,43.1892559,-76.2447788,265.2,0,0,0,0,0,0,0,0,0,0,0,FALSE,KSYR,2/21/19 16:36,1,,https://www.walmart.com/store/1831,Mercantile (Retail Other Than Malls),Retail Store,,,National Grid - Upstate NY (Niagara Mohawk),,C - Central,
407,Lamphear Road - Rome Steel Solar,6216 Lamphear Rd,,Rome,NY,13440,43.1860339,-75.4807418,2801.16,0,0,0,0,0,0,0,0,0,0,0,FALSE,KSYR,2/21/19 16:36,1,,,Offsite Resource,Solar Farm,,,National Grid - Upstate NY (Niagara Mohawk),,E - Mohawk Valley,
408,ESNY-205 Solar Field,205 Cary Rd,,Mechanicville,NY,12218,42.9162584,-73.7439561,581.4,0,0,0,0,0,0,0,0,0,0,0,FALSE,KALB,2/21/19 16:36,1,,,Offsite Resource,Solar Farm,,,New York State Electric and Gas,,F - Capital,
409,Town of Wallkill Landfill Project,200 Banke Rd,,Wallkill,NY,12589,41.5458455,-74.4088983,2423.52,0,0,0,0,0,0,0,0,0,0,0,FALSE,KPOU,2/21/19 16:36,1,,,Utilities Water and Waste Management,Landfill,,,Orange and Rockland Utilities,,G - Hudson Valley,
410,Great Neck Saw,165 E 2nd St,,Mineola,NY,11501,40.7440484,-73.6295828,225.4,0,0,0,0,0,0,0,0,0,0,0,FALSE,KJFK,2/21/19 16:37,1,,https://www.greatnecksaw.com/,Manufacturing,,,,Long Island Power Authority (PSEG-LI),,K - Long Island,
411,Hobart William Smith Colleges - State Route 14N,2742 NY-14N,,Geneva,NY,14456,42.7739661,-76.9809428,2507.67,0,0,0,0,0,0,0,0,0,0,0,FALSE,KSYR,2/21/19 16:37,1,,http://www2.hws.edu/,Education,College or University,,,New York State Electric and Gas,,B - Genessee,
412,The Petersfield,301 E 21st St,,New York,NY,10010,40.7365258,-73.9814709,75,523,0,0,0,0,0,0,0,0,0,0,FALSE,KNYC,2/21/19 16:37,1,,,Residential,Multifamily,,,Consolidated Edison,Consolidated Edison,J - New York City,
413,Indian River CSD - Intermediate School,32430 U.S. 11,,Philadelphia,NY,13673,44.1341132,-75.7240344,665.28,0,0,0,0,0,0,0,0,0,0,0,FALSE,KART,2/21/19 16:37,1,,http://www.ircsd.org/domain/10,Education,Elementary or Middle School,,,National Grid - Upstate NY (Niagara Mohawk),,E - Mohawk Valley,
414,Target Fayetteville,340 Towne Dr,,Fayetteville,NY,13066,43.0316275,-76.0225609,456.96,0,0,0,0,0,0,0,0,0,0,0,FALSE,KSYR,2/21/19 16:37,1,,http://www.target.com/sl/fayetteville/1476,Mercantile (Retail Other Than Malls),Retail Store,,,National Grid - Upstate NY (Niagara Mohawk),,C - Central,
415,Target Elmira,930 County Rd 64,,Elmira,NY,14903,42.1527518,-76.875176,495.04,0,0,0,0,0,0,0,0,0,0,0,FALSE,KITH,2/21/19 16:37,1,,http://www.target.com/sl/big-flats/2158,Mercantile (Retail Other Than Malls),Retail Store,,,New York State Electric and Gas,,C - Central,
416,Target Webster,1050 Ridge Rd,,Webster,NY,14580,43.2109486,-77.4528445,380.8,0,0,0,0,0,0,0,0,0,0,0,FALSE,KROC,2/21/19 16:37,1,,http://www.target.com/sl/webster/2038,Mercantile (Retail Other Than Malls),Retail Store,,,Rochester Gas and Electric,,B - Genessee,
417,New Hope View Farm,5937 U.S. 11,,Homer,NY,13045,42.694206,-76.15212,370,0,0,0,0,0,0,0,0,0,0,0,FALSE,KSYR,6/21/19 17:07,1,,,Agricultural,Dairy,,,National Grid - Upstate NY (Niagara Mohawk),New York State Electric and Gas,C - Central,
420,SunStream Hudson,90 Blue Hill Rd,,Hudson,NY,12534,42.1789004,-73.8168984,5391.36,0,0,0,0,0,0,0,0,0,0,0,FALSE,KALB,2/21/19 17:42,3,,,Offsite Resource,Solar Farm,,,National Grid - Upstate NY (Niagara Mohawk),,F - Capital,
421,Cornell University Ruminant Center,644 Daisy Hollow Rd,,Harford,NY,13053,42.44251,-76.2331927,2827.2,0,0,0,0,0,0,0,0,0,0,0,FALSE,KITH,2/21/19 16:37,1,Cornell Harford Solar Farm,,Education,College or University,,,New York State Electric and Gas,,C - Central,
422,Marcus Garvey Apartments,353 Chester St,,Brooklyn,NY,11212,40.663061,-73.909792,899.709,0,300,1200,0,0,0,0,0,0,0,0,FALSE,KLGA,4/4/19 18:53,2,Marcus Garvey Housing Complex,https://www.marcusgarveyapartments.com/,Residential,Multifamily,,,Consolidated Edison,Consolidated Edison,J - New York City,
423,Clifton Park Solar,219 Vischer Ferry Rd,,Rexford,NY,12148,42.8263786,-73.827449,996.48,0,0,0,0,0,0,0,0,0,0,0,FALSE,KALB,2/21/19 16:38,1,,,Utilities Water and Waste Management,Landfill,,,National Grid - Upstate NY (Niagara Mohawk),,F - Capital,
424,Avalon Fort Greene,343 Gold St,,Brooklyn,NY,11201,40.694096,-73.9828203,200,1286.4,0,0,0,0,0,0,0,0,0,0,TRUE,KLGA,8/14/19 20:16,1,,https://www.avaloncommunities.com/new-york/brooklyn-apartments/avalon-fort-greene,Residential,Multifamily,,,Consolidated Edison,National Grid - NYC (Brooklyn Union),J - New York City,
425,Village Mall at Hillcrest Condominiums,152-18 Union Tpke,,Flushing,NY,11367,40.7185005,-73.8133567,100,642,0,0,0,0,0,0,0,0,0,0,TRUE,KLGA,2/21/19 16:38,1,Hillcrest Towers,http://www.villagemallcondos.com/,Residential,Multifamily,,,Consolidated Edison,Consolidated Edison,J - New York City,
426,Canandaigua #1,4620 County Rd 46,,Canandaigua,NY,14424,42.8903159,-77.2582897,2489.13,0,0,0,0,0,0,0,0,0,0,0,FALSE,KROC,2/21/19 16:38,1,,,Utilities Water and Waste Management,Landfill,,,New York State Electric and Gas,,B - Genessee,
427,Pep Boys Chester,29 Elizabeth Dr,,Chester,NY,10918,41.3487406,-74.288916,2000,0,0,0,0,0,0,0,0,0,0,0,FALSE,KSWF,2/21/19 16:38,1,,,Mercantile (Retail Other Than Malls),Retail Store,,,Orange and Rockland Utilities,,G - Hudson Valley,
430,Krinos Foods,1736 Bathgate Ave,,Bronx,NY,10457,40.8433517,-73.9011835,566,0,0,0,0,0,0,0,0,0,0,0,FALSE,KLGA,2/21/19 16:38,1,,,Warehouse and Storage,Distribution or Shipping Center,,,Consolidated Edison,,J - New York City,
431,Ithaca College,4380 NY-14A,,Geneva,NY,14456,42.8140239,-77.0486631,2903.04,0,0,0,0,0,0,0,0,0,0,0,FALSE,KROC,2/21/19 16:38,1,Interlake,,Offsite Resource,Solar Farm,,,New York State Electric and Gas,,B - Genessee,
434,Hudson Valley Community College,80 Vandenburgh Ave,,Troy,NY,12180,42.697,-73.688,7845,0,0,0,0,0,0,0,0,0,0,0,TRUE,KALB,2/21/19 16:03,1,,https://www.hvcc.edu/index.php,Education,College or University,,,National Grid - Upstate NY (Niagara Mohawk),National Grid - Upstate NY (Niagara Mohawk),F - Capital,
435,Sheraton New York Hotel and Tower,811 Seventh Ave,,New York,NY,10019,40.763,-73.982,250,0,0,0,0,0,0,0,0,0,0,0,FALSE,KJFK,2/21/19 16:03,1,,,Lodging,Hotel,,,Consolidated Edison,Consolidated Edison,J - New York City,
438,SUNY Buffalo,"Alumni Arena, Amherst Campus",,Buffalo,NY,14260,43,-78.777,120,0,0,0,0,0,0,0,0,0,0,0,FALSE,KBUF,2/21/19 16:03,1,,http://www.buffalo.edu,Education,College or University,,,National Grid - Upstate NY (Niagara Mohawk),National Fuel Gas Distribution,A - West,
439,Fonda Fultonville CSD,112 Old Johnstown Rd ,,Fonda,NY,12068,42.962,-74.371,1336,0,0,0,0,0,0,0,0,0,0,0,TRUE,KALB,2/21/19 16:04,1,,http://www.fondafultonvilleschools.org/,Education,,,,National Grid - Upstate NY (Niagara Mohawk),National Grid - Upstate NY (Niagara Mohawk),F - Capital,
441,Rochester International Airport,1200 Brooks Ave,,Rochester,NY,14624,43.131,-77.669,1500,0,0,0,0,0,0,0,0,0,0,0,TRUE,KROC,2/21/19 16:04,1,,http://www2.monroecounty.gov/airport-index.php,Public Assembly,Transportation Terminal,,,Rochester Gas and Electric,Rochester Gas and Electric,B - Genessee,
442,Corning Glass Works Building,717 Fifth Ave,,New York,NY,10022,40.762,-73.974,1600,0,0,0,0,0,0,0,0,0,0,0,FALSE,KJFK,2/21/19 16:04,1,"Equity Office Properties - 717 5th Ave, Merrill Lynch Financial Center",,Office,Administrative or Professional Office,,,Consolidated Edison,Consolidated Edison,J - New York City,
444,Sheland Farms,12043 County Rd 79,,Adams,NY,13605,43.82,-76.05,150,0,0,0,0,0,0,0,0,0,0,0,FALSE,KSYR,6/21/19 17:14,1,,,Agricultural,Dairy,,,National Grid - Upstate NY (Niagara Mohawk),,E - Mohawk Valley,
445,Patterson Farms,1131 Aurelius/Springport Townline Rd,,Auburn,NY,13021,42.897,-76.665,405,0,0,0,0,0,0,0,0,0,0,0,FALSE,KSYR,2/21/19 16:51,2,,,Agricultural,Dairy,,,New York State Electric and Gas,New York State Electric and Gas,C - Central,
446,Sunny Knoll Farm,7429 Burke Hill Rd,,Perry,NY,14530,42.758,-78.006,230,0,0,0,0,0,0,0,0,0,0,0,FALSE,KROC,2/21/19 16:03,1,,,Agricultural,Dairy,,,New York State Electric and Gas,Rochester Gas and Electric,A - West,
456,Shoprite Supermarket,1080 McDonald Ave,,Brooklyn,NY,11230,40.627,-73.979,140,0,0,0,0,0,0,0,0,0,0,0,FALSE,KJFK,2/21/19 16:04,1,,http://www.shoprite.com,Food Sales,Grocery Store or Food Market,,,Consolidated Edison,National Grid - Upstate NY (Niagara Mohawk),J - New York City,
457,Allied Frozen Storage,4 Owens Rd,,Brockport,NY,14420,43.205,-77.923,2500,0,0,0,0,0,0,0,0,0,0,0,TRUE,KROC,2/21/19 16:08,1,,http://www.alliedfrozenstorage.com/,Warehouse and Storage,Refrigerated Warehouse,,,National Grid - Upstate NY (Niagara Mohawk),Rochester Gas and Electric,A - West,
467,Van Blarcom Closures,156 Sanford St ,,Brooklyn,NY,11205,40.6942178,-73.9537272,1200,8784,0,0,0,0,0,0,0,0,0,0,TRUE,KJFK,2/21/19 16:40,1,,http://vbcpkg.com/,Manufacturing,,,,Consolidated Edison,,J - New York City,
468,Ronald McDonald House,405 East 73rd St,,New York,NY,10021,40.768394,-73.954583,250,0,0,0,0,0,0,0,0,0,0,0,TRUE,KNYC,2/21/19 16:39,1,,http://www.rmh-newyork.org/,Lodging,"Nursing Home, Assisted Living, or Other Residential Care",,,Consolidated Edison,Consolidated Edison,J - New York City,
469,Spellman High Voltage,475 Wireless Blvd,,Hauppauge,NY,11788,40.812838,-73.2593627,471.58,0,0,0,0,0,0,0,0,0,0,0,FALSE,KJFK,2/21/19 16:38,1,,http://www.spellmanhv.com/,Manufacturing,,,,Long Island Power Authority (PSEG-LI),,K - Long Island,
470,Gloversville Johnstown WWTP,191 Union Ave,,Johnstown,NY,12095,42.991,-74.394,2150,0,0,0,0,0,0,0,0,0,0,0,FALSE,KSYR,3/7/20 15:27,4,,,Utilities Water and Waste Management,Wastewater Treatment Plant,,,National Grid - Upstate NY (Niagara Mohawk),National Grid - Upstate NY (Niagara Mohawk),F - Capital,
472,Cornell University Agricultural Experiment Station (CUAES),2333-2357 Black Rock Rd,,Aurora,NY,13026,42.732837,-76.6641967,5654.4,0,0,0,0,0,0,0,0,0,0,0,FALSE,KITH,2/21/19 17:43,3,Musgrave Research Farm,,Education,College or University,,,New York State Electric and Gas,,C - Central,
473,PatterSun Solar 1.3,271 Cornwall Hill Rd,,Patterson,NY,12563,41.494942,-73.6089872,1368.9,0,0,0,0,0,0,0,0,0,0,0,FALSE,KPOU,2/21/19 16:39,1,,,Utilities Water and Waste Management,Landfill,,,New York State Electric and Gas,,G - Hudson Valley,
474,City of Ogdensburg,1200 Champlain St,,Ogdensburg,NY,13669,44.700415,-75.4583353,1131,0,0,0,0,0,0,0,0,0,0,0,FALSE,KOGS,2/21/19 16:39,1,,,Offsite Resource,Solar Farm,,,National Grid - Upstate NY (Niagara Mohawk),,E - Mohawk Valley,
475,Roosevelt Terrace,35 50 85th St,,Jackson Heights,NY,11372,40.7507675,-73.8840954,100,700,0,0,0,0,0,0,0,0,0,0,FALSE,KJFK,2/21/19 16:39,1,Roosevelt Terrace Cooperative Inc.,,Residential,Multifamily,,,Consolidated Edison,National Grid - NYC (Brooklyn Union),J - New York City,
476,Regional Food Bank of NE NY - Cornwall On Hudson,195 Hudson St,,Cornwall On Hudson,NY,12520,41.4434812,-74.0128868,261.27,0,0,0,0,0,0,0,0,0,0,0,FALSE,KPOU,2/21/19 16:39,1,,,Warehouse and Storage,Distribution or Shipping Center,,,Central Hudson Gas and Electric,,G - Hudson Valley,
477,Scarborough Manor,16 Rockledge Ave,,Ossining,NY,10562,41.1444363,-73.8668518,456.63,0,0,0,0,0,0,0,0,0,0,0,FALSE,KPOU,2/21/19 16:39,1,,,Residential,Multifamily,,,Consolidated Edison,,H - Millwood,
478,Canandaigua #2,2970 County Rd 10,,Canandaigua,NY,14424,42.888231,-77.2501287,1627.92,0,0,0,0,0,0,0,0,0,0,0,FALSE,KROC,2/21/19 16:39,1,,,Offsite Resource,Solar Farm,,,New York State Electric and Gas,,B - Genessee,
482,The Times Square,255 West 43rd St,,New York,NY,10036,40.757822,-73.9972969,200,1394,0,0,0,0,0,0,0,0,0,0,FALSE,KLGA,2/21/19 16:40,1,Times Square Apartments,,Residential,Multifamily,,,Consolidated Edison,Consolidated Edison,J - New York City,
483,The Eldorado,300 Central Park West,,New York,NY,10024,40.7883072,-73.9697508,75,523,0,0,0,0,0,0,0,0,0,0,TRUE,KLGA,2/21/19 16:40,1,,,Residential,Multifamily,,,Consolidated Edison,Consolidated Edison,J - New York City,
484,400 Central Park West,400 Central Park West,,New York,NY,10024,40.7942319,-73.9658607,100,643,0,0,0,0,0,0,0,0,0,0,TRUE,KLGA,2/21/19 16:40,1,,,Residential,Multifamily,,,Consolidated Edison,Consolidated Edison,J - New York City,
485,Clancy Moving Systems,2963 NY-22,,Patterson,NY,12563,41.5065761,-73.5908442,521.52,0,0,0,0,0,0,0,0,0,0,0,FALSE,KPOU,2/21/19 16:42,1,,http://clancymoving.com/,Warehouse and Storage,Distribution or Shipping Center,,,New York State Electric and Gas,,G - Hudson Valley,
486,Regional Food Bank of NE NY - Latham,965 Albany Shaker Rd,,Latham,NY,12110,42.764135,-73.8152361,589.12,0,0,0,0,0,0,0,0,0,0,0,FALSE,KALB,2/21/19 16:40,1,,,Warehouse and Storage,Distribution or Shipping Center,,,National Grid - Upstate NY (Niagara Mohawk),,F - Capital,
487,Patrick E Gorman Housing,1381 Linden Blvd,,Brooklyn,NY,11212,40.655057,-73.909064,200,1284,0,0,0,0,0,0,0,0,0,0,TRUE,KJFK,2/21/19 16:40,1,,,Residential,Multifamily,,,Consolidated Edison,National Grid - NYC (Brooklyn Union),J - New York City,
488,REL Gateway North,340 Gateway Dr,,Brooklyn,NY,11239,40.6510199,-73.8777118,378,0,0,0,0,0,0,0,0,0,0,0,FALSE,KLGA,2/21/19 16:40,1,,,Mercantile (Enclosed and Strip Malls),Enclosed Mall,,,Consolidated Edison,,J - New York City,
